date,district,magnitude,depth_km,seismic_activity,earthquake
2024-09-22,Kanchipuram,3.2,214,46,0
2024-09-25,Kanchipuram,2.4,291,64,0
2024-09-28,Kanchipuram,2.4,190,83,0
2024-10-01,Kanchipuram,4.4,122,57,0
2024-10-04,Kanchipuram,5.9,122,72,1
2024-10-07,Kanchipuram,6.1,69,68,1
2024-10-10,Kanchipuram,3.2,213,86,0
2024-10-13,Kanchipuram,4.9,75,77,0
2024-10-16,Kanchipuram,3.3,151,43,0
2024-10-19,Kanchipuram,3.6,46,52,0
2024-10-22,Kanchipuram,4.1,80,73,0
2024-10-25,Kanchipuram,4.5,106,23,0
2024-10-28,Kanchipuram,6.4,12,21,0
2024-10-31,Kanchipuram,2.6,139,97,0
2024-11-03,Kanchipuram,4.8,245,95,0
2024-11-06,Kanchipuram,2.5,22,55,0
2024-11-09,Kanchipuram,2.1,90,9,0
2024-11-12,Kanchipuram,2.7,276,49,0
2024-11-15,Kanchipuram,6.5,186,16,0
2024-11-18,Kanchipuram,4.0,290,30,0
2024-11-21,Kanchipuram,5.6,65,43,0
2024-11-24,Kanchipuram,6.5,177,75,1
2024-11-27,Kanchipuram,5.0,60,92,1
2024-11-30,Kanchipuram,2.2,186,57,0
2024-12-03,Kanchipuram,6.6,235,94,1
2024-12-06,Kanchipuram,6.2,153,96,1
2024-12-09,Kanchipuram,4.4,73,93,0
2024-12-12,Kanchipuram,2.9,265,10,0
2024-12-15,Kanchipuram,2.8,8,75,0
2024-12-18,Kanchipuram,5.0,237,48,0
2024-12-21,Kanchipuram,3.6,95,65,0
2024-12-24,Kanchipuram,5.6,148,98,1
2024-12-27,Kanchipuram,2.5,157,63,0
2024-12-30,Kanchipuram,3.7,293,66,0
2024-01-01,Thiruvallur,6.5,265,54,0
2024-01-04,Thiruvallur,3.4,201,40,0
2024-01-07,Thiruvallur,5.8,78,5,0
2024-01-10,Thiruvallur,6.1,112,55,0
2024-01-13,Thiruvallur,4.6,299,78,0
2024-01-16,Thiruvallur,3.6,182,36,0
2024-01-19,Thiruvallur,2.8,152,35,0
2024-01-22,Thiruvallur,4.4,119,21,0
2024-01-25,Thiruvallur,3.4,137,77,0
2024-01-28,Thiruvallur,5.8,123,85,1
2024-01-31,Thiruvallur,3.4,54,26,0
2024-02-03,Thiruvallur,4.8,265,96,0
2024-02-06,Thiruvallur,2.8,25,69,0
2024-02-09,Thiruvallur,4.7,104,0,0
2024-02-12,Thiruvallur,4.4,18,47,0
2024-02-15,Thiruvallur,3.0,297,54,0
2024-02-18,Thiruvallur,5.7,271,16,0
2024-02-21,Thiruvallur,6.2,156,14,0
2024-02-24,Thiruvallur,5.6,66,56,0
2024-02-27,Thiruvallur,6.4,257,33,0
2024-03-02,Thiruvallur,2.4,75,35,0
2024-03-05,Thiruvallur,5.7,64,45,0
2024-03-08,Thiruvallur,6.0,118,93,1
2024-03-11,Thiruvallur,2.4,85,64,0
2024-03-14,Thiruvallur,3.7,237,80,0
2024-03-17,Thiruvallur,5.7,42,90,1
2024-03-20,Thiruvallur,5.4,24,55,0
2024-03-23,Thiruvallur,2.5,271,40,0
2024-03-26,Thiruvallur,3.0,290,84,0
2024-03-29,Thiruvallur,6.2,23,81,1
2024-04-01,Thiruvallur,5.1,130,17,0
2024-04-04,Thiruvallur,4.9,117,86,0
2024-04-07,Thiruvallur,3.0,245,19,0
2024-04-10,Thiruvallur,4.4,100,93,0
2024-04-13,Thiruvallur,4.5,72,25,0
2024-04-16,Thiruvallur,5.2,50,66,1
2024-04-19,Thiruvallur,6.3,114,0,0
2024-04-22,Thiruvallur,4.2,256,71,0
2024-04-25,Thiruvallur,5.1,96,4,0
2024-04-28,Thiruvallur,4.1,139,78,0
2024-05-01,Thiruvallur,3.9,125,81,0
2024-05-04,Thiruvallur,3.7,276,84,0
2024-05-07,Thiruvallur,6.8,158,29,0
2024-05-10,Thiruvallur,6.4,253,62,1
2024-05-13,Thiruvallur,6.0,205,76,1
2024-05-16,Thiruvallur,3.8,251,37,0
2024-05-19,Thiruvallur,2.5,62,96,0
2024-05-22,Thiruvallur,5.8,219,57,0
2024-05-25,Thiruvallur,3.6,222,14,0
2024-05-28,Thiruvallur,2.9,168,84,0
2024-05-31,Thiruvallur,2.6,208,90,0
2024-06-03,Thiruvallur,2.6,252,62,0
2024-06-06,Thiruvallur,5.0,125,3,0
2024-06-09,Thiruvallur,3.5,264,27,0
2024-06-12,Thiruvallur,6.4,214,7,0
2024-06-15,Thiruvallur,4.8,170,33,0
2024-06-18,Thiruvallur,5.4,215,50,0
2024-06-21,Thiruvallur,6.0,222,51,0
2024-06-24,Thiruvallur,3.3,32,34,0
2024-06-27,Thiruvallur,4.4,117,43,0
2024-06-30,Thiruvallur,5.2,28,39,0
2024-07-03,Thiruvallur,4.2,118,73,0
2024-07-06,Thiruvallur,6.4,279,26,0
2024-07-09,Thiruvallur,5.9,61,78,1
2024-07-12,Thiruvallur,5.1,71,77,1
2024-07-15,Thiruvallur,4.7,15,48,0
2024-07-18,Thiruvallur,2.5,175,45,0
2024-07-21,Thiruvallur,5.8,288,8,0
2024-07-24,Thiruvallur,5.3,270,26,0
2024-07-27,Thiruvallur,3.8,106,20,0
2024-07-30,Thiruvallur,6.2,207,91,1
2024-08-02,Thiruvallur,3.1,87,47,0
2024-08-05,Thiruvallur,3.7,115,70,0
2024-08-08,Thiruvallur,5.7,11,4,0
2024-08-11,Thiruvallur,6.2,274,13,0
2024-08-14,Thiruvallur,4.5,253,5,0
2024-08-17,Thiruvallur,2.8,159,3,0
2024-08-20,Thiruvallur,3.2,131,4,0
2024-08-23,Thiruvallur,3.4,68,100,0
2024-08-26,Thiruvallur,3.9,210,16,0
2024-08-29,Thiruvallur,6.1,143,10,0
2024-09-01,Thiruvallur,2.4,263,92,0
2024-09-04,Thiruvallur,5.5,217,2,0
2024-09-07,Thiruvallur,2.1,282,77,0
2024-09-10,Thiruvallur,6.6,53,94,1
2024-09-13,Thiruvallur,4.9,205,24,0
2024-09-16,Thiruvallur,6.2,164,100,1
2024-09-19,Thiruvallur,3.6,267,95,0
2024-09-22,Thiruvallur,2.1,145,58,0
2024-09-25,Thiruvallur,3.0,140,83,0
2024-09-28,Thiruvallur,4.9,197,37,0
2024-10-01,Thiruvallur,4.1,118,52,0
2024-10-04,Thiruvallur,4.8,252,36,0
2024-10-07,Thiruvallur,6.5,278,64,1
2024-10-10,Thiruvallur,3.2,13,63,0
2024-10-13,Thiruvallur,5.6,195,97,1
2024-10-16,Thiruvallur,4.7,60,57,0
2024-10-19,Thiruvallur,3.1,17,50,0
2024-10-22,Thiruvallur,5.9,233,47,0
2024-10-25,Thiruvallur,4.4,60,82,0
2024-10-28,Thiruvallur,3.6,78,80,0
2024-10-31,Thiruvallur,6.9,53,71,1
2024-11-03,Thiruvallur,2.8,255,75,0
2024-11-06,Thiruvallur,3.2,77,51,0
2024-11-09,Thiruvallur,5.1,247,66,1
2024-11-12,Thiruvallur,5.6,295,97,1
2024-11-15,Thiruvallur,3.2,257,32,0
2024-11-18,Thiruvallur,4.1,177,19,0
2024-11-21,Thiruvallur,2.2,294,76,0
2024-11-24,Thiruvallur,4.0,7,34,0
2024-11-27,Thiruvallur,5.5,292,62,1
2024-11-30,Thiruvallur,4.7,165,83,0
2024-12-03,Thiruvallur,3.2,241,90,0
2024-12-06,Thiruvallur,4.4,289,94,0
2024-12-09,Thiruvallur,7.0,46,13,0
2024-12-12,Thiruvallur,4.1,44,48,0
2024-12-15,Thiruvallur,2.6,11,20,0
2024-12-18,Thiruvallur,4.6,67,21,0
2024-12-21,Thiruvallur,3.0,63,4,0
2024-12-24,Thiruvallur,6.4,258,21,0
2024-12-27,Thiruvallur,5.1,273,62,1
2024-12-30,Thiruvallur,2.7,285,53,0
2024-01-01,Mayiladuthurai,4.0,156,15,0
2024-01-04,Mayiladuthurai,4.2,155,92,0
2024-01-07,Mayiladuthurai,6.6,143,66,1
2024-01-10,Mayiladuthurai,3.6,195,72,0
2024-01-13,Mayiladuthurai,5.3,77,37,0
2024-01-16,Mayiladuthurai,4.6,109,78,0
2024-01-19,Mayiladuthurai,6.8,195,66,1
2024-01-22,Mayiladuthurai,5.0,246,59,0
2024-01-25,Mayiladuthurai,3.1,174,95,0
2024-01-28,Mayiladuthurai,5.6,74,21,0
2024-01-31,Mayiladuthurai,4.6,247,1,0
2024-02-03,Mayiladuthurai,3.6,96,19,0
2024-02-06,Mayiladuthurai,4.4,7,39,0
2024-02-09,Mayiladuthurai,5.5,107,88,1
2024-02-12,Mayiladuthurai,2.5,239,42,0
2024-02-15,Mayiladuthurai,2.5,244,76,0
2024-02-18,Mayiladuthurai,2.8,184,81,0
2024-02-21,Mayiladuthurai,4.8,120,44,0
2024-02-24,Mayiladuthurai,5.1,103,35,0
2024-02-27,Mayiladuthurai,3.4,223,74,0
2024-03-02,Mayiladuthurai,5.6,193,79,1
2024-03-05,Mayiladuthurai,5.8,135,71,1
2024-03-08,Mayiladuthurai,4.7,108,9,0
2024-03-11,Mayiladuthurai,5.0,57,93,1
2024-03-14,Mayiladuthurai,3.1,96,33,0
2024-03-17,Mayiladuthurai,4.8,69,66,0
2024-03-20,Mayiladuthurai,4.9,201,42,0
2024-03-23,Mayiladuthurai,4.9,146,94,0
2024-03-26,Mayiladuthurai,6.4,247,26,0
2024-03-29,Mayiladuthurai,2.8,123,27,0
2024-04-01,Mayiladuthurai,2.5,80,18,0
2024-04-04,Mayiladuthurai,2.8,5,41,0
2024-04-07,Mayiladuthurai,2.4,31,17,0
2024-04-10,Mayiladuthurai,4.6,230,54,0
2024-04-13,Mayiladuthurai,5.3,172,38,0
2024-04-16,Mayiladuthurai,4.5,65,30,0
2024-04-19,Mayiladuthurai,4.8,198,99,0
2024-04-22,Mayiladuthurai,3.9,247,45,0
2024-04-25,Mayiladuthurai,3.6,272,40,0
2024-04-28,Mayiladuthurai,4.7,114,21,0
2024-05-01,Mayiladuthurai,6.7,147,91,1
2024-05-04,Mayiladuthurai,2.7,228,71,0
2024-05-07,Mayiladuthurai,4.2,133,87,0
2024-05-10,Mayiladuthurai,2.6,227,83,0
2024-05-13,Mayiladuthurai,3.7,17,46,0
2024-05-16,Mayiladuthurai,6.3,182,93,1
2024-05-19,Mayiladuthurai,4.1,291,24,0
2024-05-22,Mayiladuthurai,3.9,96,95,0
2024-05-25,Mayiladuthurai,7.0,105,56,0
2024-05-28,Mayiladuthurai,3.8,104,0,0
2024-05-31,Mayiladuthurai,4.9,173,12,0
2024-06-03,Mayiladuthurai,6.6,134,64,1
2024-06-06,Mayiladuthurai,6.6,144,4,0
2024-06-09,Mayiladuthurai,5.2,250,50,0
2024-06-12,Mayiladuthurai,2.2,134,35,0
2024-06-15,Mayiladuthurai,5.1,297,3,0
2024-06-18,Mayiladuthurai,6.3,246,77,1
2024-06-21,Mayiladuthurai,5.2,256,22,0
2024-06-24,Mayiladuthurai,4.4,284,13,0
2024-06-27,Mayiladuthurai,2.2,19,78,0
2024-06-30,Mayiladuthurai,6.5,83,90,1
2024-07-03,Mayiladuthurai,5.7,72,10,0
2024-07-06,Mayiladuthurai,4.1,66,7,0
2024-07-09,Mayiladuthurai,4.2,36,40,0
2024-07-12,Mayiladuthurai,2.5,283,35,0
2024-07-15,Mayiladuthurai,6.9,104,83,1
2024-07-18,Mayiladuthurai,5.1,13,42,0
2024-07-21,Mayiladuthurai,6.2,167,90,1
2024-07-24,Mayiladuthurai,2.8,192,66,0
2024-07-27,Mayiladuthurai,2.1,211,53,0
2024-07-30,Mayiladuthurai,6.2,36,8,0
2024-08-02,Mayiladuthurai,3.0,261,18,0
2024-08-05,Mayiladuthurai,5.6,47,22,0
2024-08-08,Mayiladuthurai,4.2,146,77,0
2024-08-11,Mayiladuthurai,3.0,263,52,0
2024-08-14,Mayiladuthurai,2.9,6,39,0
2024-08-17,Mayiladuthurai,3.4,184,15,0
2024-08-20,Mayiladuthurai,3.7,295,89,0
2024-08-23,Mayiladuthurai,2.4,242,11,0
2024-08-26,Mayiladuthurai,2.6,51,23,0
2024-08-29,Mayiladuthurai,5.6,100,40,0
2024-09-01,Mayiladuthurai,5.0,15,98,1
2024-09-04,Mayiladuthurai,2.8,10,27,0
2024-09-07,Mayiladuthurai,5.2,240,10,0
2024-09-10,Mayiladuthurai,6.4,131,39,0
2024-09-13,Mayiladuthurai,6.2,102,95,1
2024-09-16,Mayiladuthurai,5.8,72,39,0
2024-09-19,Mayiladuthurai,2.3,151,22,0
2024-09-22,Mayiladuthurai,3.4,294,40,0
2024-09-25,Mayiladuthurai,4.1,101,34,0
2024-09-28,Mayiladuthurai,6.4,95,37,0
2024-10-01,Mayiladuthurai,3.3,230,33,0
2024-10-04,Mayiladuthurai,2.5,186,74,0
2024-10-07,Mayiladuthurai,3.8,272,57,0
2024-10-10,Mayiladuthurai,6.1,92,4,0
2024-10-13,Mayiladuthurai,6.7,202,19,0
2024-10-16,Mayiladuthurai,4.7,112,89,0
2024-10-19,Mayiladuthurai,4.2,152,26,0
2024-10-22,Mayiladuthurai,3.7,262,70,0
2024-10-25,Mayiladuthurai,6.1,142,11,0
2024-10-28,Mayiladuthurai,4.6,112,33,0
2024-10-31,Mayiladuthurai,3.1,138,4,0
2024-11-03,Mayiladuthurai,6.6,269,84,1
2024-11-06,Mayiladuthurai,5.2,248,17,0
2024-11-09,Mayiladuthurai,4.3,170,47,0
2024-11-12,Mayiladuthurai,4.8,22,41,0
2024-11-15,Mayiladuthurai,5.5,188,1,0
2024-11-18,Mayiladuthurai,2.8,248,42,0
2024-11-21,Mayiladuthurai,3.7,56,23,0
2024-11-24,Mayiladuthurai,6.6,161,20,0
2024-11-27,Mayiladuthurai,4.3,100,96,0
2024-11-30,Mayiladuthurai,2.1,238,75,0
2024-12-03,Mayiladuthurai,4.9,227,93,0
2024-12-06,Mayiladuthurai,4.0,129,32,0
2024-12-09,Mayiladuthurai,5.6,177,61,1
2024-12-12,Mayiladuthurai,5.4,158,5,0
2024-12-15,Mayiladuthurai,6.9,124,97,1
2024-12-18,Mayiladuthurai,6.7,264,13,0
2024-12-21,Mayiladuthurai,4.1,142,73,0
2024-12-24,Mayiladuthurai,4.0,19,20,0
2024-12-27,Mayiladuthurai,4.6,158,76,0
2024-12-30,Mayiladuthurai,6.8,273,25,0
2024-01-01,Thiruporur,6.8,295,96,1
2024-01-04,Thiruporur,2.7,175,100,0
2024-01-07,Thiruporur,6.8,51,39,0
2024-01-10,Thiruporur,6.0,77,44,0
2024-01-13,Thiruporur,4.3,89,58,0
2024-01-16,Thiruporur,2.0,80,25,0
2024-01-19,Thiruporur,6.4,159,39,0
2024-01-22,Thiruporur,2.4,125,26,0
2024-01-25,Thiruporur,4.2,130,19,0
2024-01-28,Thiruporur,5.4,196,0,0
2024-01-31,Thiruporur,4.4,181,12,0
2024-02-03,Thiruporur,4.4,206,89,0
2024-02-06,Thiruporur,3.1,246,85,0
2024-02-09,Thiruporur,3.9,242,90,0
2024-02-12,Thiruporur,3.2,54,49,0
2024-02-15,Thiruporur,2.6,73,51,0
2024-02-18,Thiruporur,5.9,149,86,1
2024-02-21,Thiruporur,5.7,222,76,1
2024-02-24,Thiruporur,4.0,41,44,0
2024-02-27,Thiruporur,4.4,18,28,0
2024-03-02,Thiruporur,6.4,96,98,1
2024-03-05,Thiruporur,3.2,190,43,0
2024-03-08,Thiruporur,4.5,5,78,0
2024-03-11,Thiruporur,5.0,208,9,0
2024-03-14,Thiruporur,5.2,75,63,1
2024-03-17,Thiruporur,2.9,113,38,0
2024-03-20,Thiruporur,4.2,178,49,0
2024-03-23,Thiruporur,5.3,222,19,0
2024-03-26,Thiruporur,3.4,203,86,0
2024-03-29,Thiruporur,6.1,22,33,0
2024-04-01,Thiruporur,6.8,220,22,0
2024-04-04,Thiruporur,2.8,269,13,0
2024-04-07,Thiruporur,4.3,47,44,0
2024-04-10,Thiruporur,5.4,56,83,1
2024-04-13,Thiruporur,6.3,11,20,0
2024-04-16,Thiruporur,3.6,299,64,0
2024-04-19,Thiruporur,3.9,237,1,0
2024-04-22,Thiruporur,4.4,210,54,0
2024-04-25,Thiruporur,5.9,160,54,0
2024-04-28,Thiruporur,3.3,64,77,0
2024-05-01,Thiruporur,6.0,235,64,1
2024-05-04,Thiruporur,3.9,247,91,0
2024-05-07,Thiruporur,3.7,278,46,0
2024-05-10,Thiruporur,2.6,96,54,0
2024-05-13,Thiruporur,4.7,201,86,0
2024-05-16,Thiruporur,2.4,8,43,0
2024-05-19,Thiruporur,6.7,137,25,0
2024-05-22,Thiruporur,4.6,237,55,0
2024-05-25,Thiruporur,2.2,149,5,0
2024-05-28,Thiruporur,2.6,255,58,0
2024-05-31,Thiruporur,3.8,194,32,0
2024-06-03,Thiruporur,4.1,156,98,0
2024-06-06,Thiruporur,6.1,282,34,0
2024-06-09,Thiruporur,2.9,187,53,0
2024-06-12,Thiruporur,2.1,171,38,0
2024-06-15,Thiruporur,5.2,62,45,0
2024-06-18,Thiruporur,5.7,277,94,1
2024-06-21,Thiruporur,4.0,94,10,0
2024-06-24,Thiruporur,4.7,69,93,0
2024-06-27,Thiruporur,2.7,257,55,0
2024-06-30,Thiruporur,6.5,181,58,0
2024-07-03,Thiruporur,5.4,129,93,1
2024-07-06,Thiruporur,6.1,296,58,0
2024-07-09,Thiruporur,2.2,172,47,0
2024-07-12,Thiruporur,2.2,56,48,0
2024-07-15,Thiruporur,4.6,45,43,0
2024-07-18,Thiruporur,6.6,159,54,0
2024-07-21,Thiruporur,4.0,99,95,0
2024-07-24,Thiruporur,3.3,45,55,0
2024-07-27,Thiruporur,6.8,103,73,1
2024-07-30,Thiruporur,3.3,160,78,0
2024-08-02,Thiruporur,4.6,129,88,0
2024-08-05,Thiruporur,6.0,196,73,1
2024-08-08,Thiruporur,4.4,228,35,0
2024-08-11,Thiruporur,5.7,100,35,0
2024-08-14,Thiruporur,4.5,28,77,0
2024-08-17,Thiruporur,4.0,97,86,0
2024-08-20,Thiruporur,3.4,7,52,0
2024-08-23,Thiruporur,3.0,217,84,0
2024-08-26,Thiruporur,2.6,141,59,0
2024-08-29,Thiruporur,5.0,167,12,0
2024-09-01,Thiruporur,3.1,14,90,0
2024-09-04,Thiruporur,3.6,37,78,0
2024-09-07,Thiruporur,3.4,240,75,0
2024-09-10,Thiruporur,4.1,173,69,0
2024-09-13,Thiruporur,3.9,290,1,0
2024-09-16,Thiruporur,3.7,168,44,0
2024-09-19,Thiruporur,6.1,82,59,0
2024-09-22,Thiruporur,6.3,260,26,0
2024-09-25,Thiruporur,4.7,92,86,0
2024-09-28,Thiruporur,4.0,211,4,0
2024-10-01,Thiruporur,5.3,297,10,0
2024-10-04,Thiruporur,5.2,292,44,0
2024-10-07,Thiruporur,2.4,276,47,0
2024-10-10,Thiruporur,3.5,166,57,0
2024-10-13,Thiruporur,5.4,20,19,0
2024-10-16,Thiruporur,5.1,90,79,1
2024-10-19,Thiruporur,3.8,225,53,0
2024-10-22,Thiruporur,7.0,16,96,1
2024-10-25,Thiruporur,6.9,289,95,1
2024-10-28,Thiruporur,4.5,125,48,0
2024-10-31,Thiruporur,6.6,72,48,0
2024-11-03,Thiruporur,5.0,68,12,0
2024-11-06,Thiruporur,4.0,113,14,0
2024-11-09,Thiruporur,4.9,96,20,0
2024-11-12,Thiruporur,5.8,210,70,1
2024-11-15,Thiruporur,4.0,116,53,0
2024-11-18,Thiruporur,6.5,147,40,0
2024-11-21,Thiruporur,5.9,59,85,1
2024-11-24,Thiruporur,6.4,167,64,1
2024-11-27,Thiruporur,4.7,205,28,0
2024-11-30,Thiruporur,6.3,258,96,1
2024-12-03,Thiruporur,4.3,235,20,0
2024-12-06,Thiruporur,6.6,95,51,0
2024-12-09,Thiruporur,3.4,277,42,0
2024-12-12,Thiruporur,5.8,93,87,1
2024-12-15,Thiruporur,6.5,201,74,1
2024-12-18,Thiruporur,5.3,219,52,0
2024-12-21,Thiruporur,2.9,19,79,0
2024-12-24,Thiruporur,3.1,262,10,0
2024-12-27,Thiruporur,5.0,214,2,0
2024-12-30,Thiruporur,3.6,132,21,0
2024-01-01,Thirumangalam,4.8,246,87,0
2024-01-04,Thirumangalam,2.5,194,2,0
2024-01-07,Thirumangalam,5.7,204,70,1
2024-01-10,Thirumangalam,4.6,103,20,0
2024-01-13,Thirumangalam,4.3,127,22,0
2024-01-16,Thirumangalam,4.4,107,41,0
2024-01-19,Thirumangalam,2.7,38,3,0
2024-01-22,Thirumangalam,3.0,241,58,0
2024-01-25,Thirumangalam,3.2,232,30,0
2024-01-28,Thirumangalam,6.0,241,64,1
2024-01-31,Thirumangalam,5.2,174,20,0
2024-02-03,Thirumangalam,3.2,40,0,0
2024-02-06,Thirumangalam,5.7,213,66,1
2024-02-09,Thirumangalam,7.0,202,9,0
2024-02-12,Thirumangalam,5.9,138,91,1
2024-02-15,Thirumangalam,4.7,278,91,0
2024-02-18,Thirumangalam,2.1,251,92,0
2024-02-21,Thirumangalam,2.3,208,92,0
2024-02-24,Thirumangalam,5.8,191,51,0
2024-02-27,Thirumangalam,5.6,266,80,1
2024-03-02,Thirumangalam,5.2,224,100,1
2024-03-05,Thirumangalam,2.6,79,33,0
2024-03-08,Thirumangalam,5.8,62,92,1
2024-03-11,Thirumangalam,2.8,216,84,0
2024-03-14,Thirumangalam,3.7,129,61,0
2024-03-17,Thirumangalam,3.1,54,42,0
2024-03-20,Thirumangalam,5.2,42,58,0
2024-03-23,Thirumangalam,6.5,256,96,1
2024-03-26,Thirumangalam,3.2,138,43,0
2024-03-29,Thirumangalam,3.5,232,42,0
2024-04-01,Thirumangalam,5.9,137,72,1
2024-04-04,Thirumangalam,3.4,23,97,0
2024-04-07,Thirumangalam,2.7,272,36,0
2024-04-10,Thirumangalam,2.1,194,72,0
2024-04-13,Thirumangalam,3.8,154,39,0
2024-04-16,Thirumangalam,6.7,86,72,1
2024-04-19,Thirumangalam,5.2,248,91,1
2024-04-22,Thirumangalam,4.2,155,19,0
2024-04-25,Thirumangalam,5.7,70,18,0
2024-04-28,Thirumangalam,5.0,201,32,0
2024-05-01,Thirumangalam,5.2,19,27,0
2024-05-04,Thirumangalam,4.9,80,74,0
2024-05-07,Thirumangalam,2.1,191,92,0
2024-05-10,Thirumangalam,4.5,269,51,0
2024-05-13,Thirumangalam,4.4,92,44,0
2024-05-16,Thirumangalam,5.2,261,40,0
2024-05-19,Thirumangalam,4.6,198,62,0
2024-05-22,Thirumangalam,5.2,273,61,1
2024-05-25,Thirumangalam,2.9,199,1,0
2024-05-28,Thirumangalam,5.3,38,43,0
2024-05-31,Thirumangalam,3.1,110,28,0
2024-06-03,Thirumangalam,2.8,66,83,0
2024-06-06,Thirumangalam,3.0,260,58,0
2024-06-09,Thirumangalam,4.8,11,95,0
2024-06-12,Thirumangalam,6.2,273,29,0
2024-06-15,Thirumangalam,5.7,191,85,1
2024-06-18,Thirumangalam,2.2,55,42,0
2024-06-21,Thirumangalam,4.5,143,70,0
2024-06-24,Thirumangalam,6.8,280,10,0
2024-06-27,Thirumangalam,6.9,33,57,0
2024-06-30,Thirumangalam,4.8,131,31,0
2024-07-03,Thirumangalam,3.3,98,88,0
2024-07-06,Thirumangalam,6.7,130,29,0
2024-07-09,Thirumangalam,5.4,238,22,0
2024-07-12,Thirumangalam,2.2,141,70,0
2024-07-15,Thirumangalam,3.4,102,93,0
2024-07-18,Thirumangalam,6.2,37,16,0
2024-07-21,Thirumangalam,4.6,36,26,0
2024-07-24,Thirumangalam,3.1,249,59,0
2024-07-27,Thirumangalam,2.5,31,40,0
2024-07-30,Thirumangalam,6.0,42,25,0
2024-08-02,Thirumangalam,4.4,231,10,0
2024-08-05,Thirumangalam,4.4,56,69,0
2024-08-08,Thirumangalam,4.9,254,38,0
2024-08-11,Thirumangalam,4.8,225,14,0
2024-08-14,Thirumangalam,5.6,231,99,1
2024-08-17,Thirumangalam,5.2,238,0,0
2024-08-20,Thirumangalam,3.3,213,76,0
2024-08-23,Thirumangalam,3.4,95,42,0
2024-08-26,Thirumangalam,4.5,268,36,0
2024-08-29,Thirumangalam,6.8,158,33,0
2024-09-01,Thirumangalam,6.3,132,43,0
2024-09-04,Thirumangalam,3.4,292,64,0
2024-09-07,Thirumangalam,3.5,230,14,0
2024-09-10,Thirumangalam,6.9,98,62,1
2024-09-13,Thirumangalam,2.0,265,60,0
2024-09-16,Thirumangalam,4.5,96,8,0
2024-09-19,Thirumangalam,5.8,160,12,0
2024-09-22,Thirumangalam,6.6,231,43,0
2024-09-25,Thirumangalam,5.2,280,23,0
2024-09-28,Thirumangalam,3.0,60,97,0
2024-10-01,Thirumangalam,3.2,162,64,0
2024-10-04,Thirumangalam,3.5,276,60,0
2024-10-07,Thirumangalam,2.5,158,78,0
2024-10-10,Thirumangalam,3.1,84,41,0
2024-10-13,Thirumangalam,2.8,207,100,0
2024-10-16,Thirumangalam,2.9,85,78,0
2024-10-19,Thirumangalam,5.3,171,66,1
2024-10-22,Thirumangalam,6.9,218,99,1
2024-10-25,Thirumangalam,5.6,122,33,0
2024-10-28,Thirumangalam,4.4,160,47,0
2024-10-31,Thirumangalam,2.7,175,93,0
2024-11-03,Thirumangalam,3.8,166,57,0
2024-11-06,Thirumangalam,3.5,293,50,0
2024-11-09,Thirumangalam,5.8,7,97,1
2024-11-12,Thirumangalam,6.7,33,52,0
2024-11-15,Thirumangalam,3.8,76,58,0
2024-11-18,Thirumangalam,5.8,14,90,1
2024-11-21,Thirumangalam,3.0,136,37,0
2024-11-24,Thirumangalam,6.2,17,41,0
2024-11-27,Thirumangalam,4.1,200,41,0
2024-11-30,Thirumangalam,4.8,107,27,0
2024-12-03,Thirumangalam,5.1,230,35,0
2024-12-06,Thirumangalam,2.5,129,20,0
2024-12-09,Thirumangalam,3.6,250,92,0
2024-12-12,Thirumangalam,5.0,28,99,1
2024-12-15,Thirumangalam,5.3,254,31,0
2024-12-18,Thirumangalam,3.4,197,7,0
2024-12-21,Thirumangalam,2.5,180,35,0
2024-12-24,Thirumangalam,4.7,229,36,0
2024-12-27,Thirumangalam,2.6,73,95,0
2024-12-30,Thirumangalam,2.4,216,19,0
