date,district,wind_speed,pressure,humidity,cyclone
2025-02-18,Thiruporur,32,1001,55,0
2025-02-21,Thiruporur,33,952,90,0
2025-02-24,Thiruporur,137,979,87,1
2025-02-27,Thiruporur,133,953,76,0
2025-03-02,Thiruporur,102,951,95,1
2025-03-05,Thiruporur,132,996,62,0
2025-03-08,Thiruporur,83,978,91,0
2025-03-11,Thiruporur,99,975,62,0
2025-03-14,Thiruporur,104,1001,96,0
2025-03-17,Thiruporur,140,998,98,0
2025-03-20,Thiruporur,59,1009,93,0
2025-03-23,Thiruporur,99,974,57,0
2025-03-26,Thiruporur,117,950,64,0
2025-03-29,Thiruporur,69,985,79,0
2025-04-01,Thiruporur,108,955,59,0
2025-04-04,Thiruporur,82,980,70,0
2025-04-07,Thiruporur,95,970,91,0
2025-04-10,Thiruporur,57,971,92,0
2025-04-13,Thiruporur,131,996,83,0
2025-04-16,Thiruporur,112,965,93,1
2025-04-19,Thiruporur,123,976,86,1
2025-04-22,Thiruporur,152,965,55,0
2025-04-25,Thiruporur,50,1018,84,0
2025-04-28,Thiruporur,35,995,72,0
2025-05-01,Thiruporur,99,995,93,0
2025-05-04,Thiruporur,125,980,78,0
2025-05-07,Thiruporur,48,969,71,0
2025-05-10,Thiruporur,107,1010,88,0
2025-05-13,Thiruporur,140,983,57,0
2025-05-16,Thiruporur,82,992,65,0
2025-05-19,Thiruporur,39,979,77,0
2025-05-22,Thiruporur,131,980,64,0
2025-05-25,Thiruporur,39,977,78,0
2025-05-28,Thiruporur,111,962,76,0
2025-05-31,Thiruporur,75,1009,90,0
2025-06-03,Thiruporur,84,977,73,0
2025-06-06,Thiruporur,116,989,67,0
2025-06-09,Thiruporur,64,1008,70,0
2025-06-12,Thiruporur,60,974,55,0
2025-06-15,Thiruporur,159,1016,70,0
2025-06-18,Thiruporur,84,1001,91,0
2025-06-21,Thiruporur,49,1017,74,0
2025-06-24,Thiruporur,151,956,89,1
2025-06-27,Thiruporur,73,992,100,0
2025-06-30,Thiruporur,90,956,59,0
2025-07-03,Thiruporur,103,963,62,0
2025-07-06,Thiruporur,50,997,87,0
2025-07-09,Thiruporur,65,952,95,0
2025-07-12,Thiruporur,30,1000,65,0
2025-07-15,Thiruporur,116,980,63,0
2025-07-18,Thiruporur,91,952,82,0
2025-07-21,Thiruporur,108,989,97,0
2025-07-24,Thiruporur,159,957,63,0
2025-07-27,Thiruporur,86,964,100,0
2025-07-30,Thiruporur,122,1017,96,0
2025-08-02,Thiruporur,110,996,61,0
2025-08-05,Thiruporur,156,990,100,0
2025-08-08,Thiruporur,101,973,89,1
2025-08-11,Thiruporur,49,1006,74,0
2025-08-14,Thiruporur,52,984,96,0
2025-08-17,Thiruporur,67,977,91,0
2025-08-20,Thiruporur,52,986,63,0
2025-08-23,Thiruporur,37,1003,75,0
2025-08-26,Thiruporur,105,963,69,0
2025-08-29,Thiruporur,77,1020,97,0
2025-09-01,Thiruporur,48,1018,86,0
2025-09-04,Thiruporur,58,1013,56,0
2025-09-07,Thiruporur,111,953,83,0
2025-09-10,Thiruporur,87,959,89,0
2025-09-13,Thiruporur,35,1010,94,0
2025-09-16,Thiruporur,32,955,79,0
2025-09-19,Thiruporur,123,980,65,0
2025-09-22,Thiruporur,121,1018,60,0
2025-09-25,Thiruporur,35,985,95,0
2025-09-28,Thiruporur,107,956,81,0
2025-10-01,Thiruporur,126,996,69,0
2025-10-04,Thiruporur,68,988,100,0
2025-10-07,Thiruporur,62,1005,91,0
2025-10-10,Thiruporur,69,1002,81,0
2025-10-13,Thiruporur,97,978,75,0
2025-10-16,Thiruporur,42,965,60,0
2025-10-19,Thiruporur,76,952,59,0
2025-10-22,Thiruporur,123,989,82,0
2025-10-25,Thiruporur,85,985,80,0
2025-10-28,Thiruporur,88,1018,91,0
2025-10-31,Thiruporur,34,970,59,0
2025-11-03,Thiruporur,147,967,93,1
2025-11-06,Thiruporur,34,995,71,0
2025-11-09,Thiruporur,87,984,72,0
2025-11-12,Thiruporur,33,958,67,0
2025-11-15,Thiruporur,118,977,93,1
2025-11-18,Thiruporur,87,976,88,0
2025-11-21,Thiruporur,104,955,65,0
2025-11-24,Thiruporur,109,988,82,0
2025-11-27,Thiruporur,41,972,71,0
2025-11-30,Thiruporur,56,977,57,0
2025-12-03,Thiruporur,153,984,71,0
2025-12-06,Thiruporur,40,967,97,0
2025-12-09,Thiruporur,50,1001,60,0
2025-12-12,Thiruporur,116,992,90,0
2025-12-15,Thiruporur,100,960,68,0
2025-12-18,Thiruporur,45,967,73,0
2025-12-21,Thiruporur,126,958,92,1
2025-12-24,Thiruporur,140,1020,65,0
2025-12-27,Thiruporur,158,964,94,1
2025-12-30,Thiruporur,148,1018,57,0
2025-01-01,Thirumangalam,74,1018,55,0
2025-01-04,Thirumangalam,135,996,91,0
2025-01-07,Thirumangalam,97,983,98,0
2025-01-10,Thirumangalam,135,967,98,1
2025-01-13,Thirumangalam,72,970,78,0
2025-01-16,Thirumangalam,86,958,71,0
2025-01-19,Thirumangalam,125,994,55,0
2025-01-22,Thirumangalam,62,1017,59,0
2025-01-25,Thirumangalam,79,1000,84,0
2025-01-28,Thirumangalam,102,1005,82,0
2025-01-31,Thirumangalam,94,969,58,0
2025-02-03,Thirumangalam,119,963,76,0
2025-02-06,Thirumangalam,53,999,85,0
2025-02-09,Thirumangalam,30,1007,80,0
2025-02-12,Thirumangalam,71,978,93,0
2025-02-15,Thirumangalam,49,971,89,0
2025-02-18,Thirumangalam,60,993,62,0
2025-02-21,Thirumangalam,125,963,96,1
2025-02-24,Thirumangalam,77,959,82,0
2025-02-27,Thirumangalam,108,960,80,0
2025-03-02,Thirumangalam,101,1008,63,0
2025-03-05,Thirumangalam,66,995,68,0
2025-03-08,Thirumangalam,130,961,82,0
2025-03-11,Thirumangalam,155,993,77,0
2025-03-14,Thirumangalam,64,952,79,0
2025-03-17,Thirumangalam,152,989,59,0
2025-03-20,Thirumangalam,82,994,75,0
2025-03-23,Thirumangalam,86,1013,62,0
2025-03-26,Thirumangalam,76,964,88,0
2025-03-29,Thirumangalam,89,964,96,0
2025-04-01,Thirumangalam,75,1017,56,0
2025-04-04,Thirumangalam,106,1015,99,0
2025-04-07,Thirumangalam,120,1016,71,0
2025-04-10,Thirumangalam,31,996,79,0
2025-04-13,Thirumangalam,91,966,81,0
2025-04-16,Thirumangalam,144,964,85,0
2025-04-19,Thirumangalam,106,966,92,1
2025-04-22,Thirumangalam,102,992,94,0
2025-04-25,Thirumangalam,66,1018,78,0
2025-04-28,Thirumangalam,122,976,56,0
2025-05-01,Thirumangalam,97,1019,57,0
2025-05-04,Thirumangalam,160,1010,65,0
2025-05-07,Thirumangalam,150,982,91,0
2025-05-10,Thirumangalam,103,995,71,0
2025-05-13,Thirumangalam,44,959,62,0
2025-05-16,Thirumangalam,43,981,92,0
2025-05-19,Thirumangalam,141,950,84,0
2025-05-22,Thirumangalam,135,1018,89,0
2025-05-25,Thirumangalam,135,952,64,0
2025-05-28,Thirumangalam,52,1020,70,0
2025-05-31,Thirumangalam,85,1011,74,0
2025-06-03,Thirumangalam,32,1007,74,0
2025-06-06,Thirumangalam,58,991,88,0
2025-06-09,Thirumangalam,145,989,58,0
2025-06-12,Thirumangalam,66,1007,76,0
2025-06-15,Thirumangalam,30,992,80,0
2025-06-18,Thirumangalam,114,989,100,0
2025-06-21,Thirumangalam,101,956,61,0
2025-06-24,Thirumangalam,62,984,79,0
2025-06-27,Thirumangalam,154,981,70,0
2025-06-30,Thirumangalam,150,964,60,0
2025-07-03,Thirumangalam,66,992,82,0
2025-07-06,Thirumangalam,70,1007,61,0
2025-07-09,Thirumangalam,86,1012,63,0
2025-07-12,Thirumangalam,103,955,59,0
2025-07-15,Thirumangalam,142,959,65,0
2025-07-18,Thirumangalam,84,977,79,0
2025-07-21,Thirumangalam,75,959,78,0
2025-07-24,Thirumangalam,99,955,77,0
2025-07-27,Thirumangalam,143,977,94,1
2025-07-30,Thirumangalam,107,997,76,0
2025-08-02,Thirumangalam,143,1018,84,0
2025-08-05,Thirumangalam,60,956,86,0
2025-08-08,Thirumangalam,95,951,89,0
2025-08-11,Thirumangalam,34,988,57,0
2025-08-14,Thirumangalam,85,1006,85,0
2025-08-17,Thirumangalam,39,1018,70,0
2025-08-20,Thirumangalam,136,952,74,0
2025-08-23,Thirumangalam,66,1009,73,0
2025-08-26,Thirumangalam,109,1010,94,0
2025-08-29,Thirumangalam,54,964,68,0
2025-09-01,Thirumangalam,107,1015,70,0
2025-09-04,Thirumangalam,149,1008,64,0
2025-09-07,Thirumangalam,124,990,90,0
2025-09-10,Thirumangalam,146,991,75,0
2025-09-13,Thirumangalam,111,1020,79,0
2025-09-16,Thirumangalam,46,981,98,0
2025-09-19,Thirumangalam,151,1000,58,0
2025-09-22,Thirumangalam,135,1006,92,0
2025-09-25,Thirumangalam,65,962,67,0
2025-09-28,Thirumangalam,42,953,86,0
2025-10-01,Thirumangalam,126,983,71,0
2025-10-04,Thirumangalam,67,962,79,0
2025-10-07,Thirumangalam,151,988,83,0
2025-10-10,Thirumangalam,154,959,61,0
2025-10-13,Thirumangalam,132,981,57,0
2025-10-16,Thirumangalam,93,1019,66,0
2025-10-19,Thirumangalam,43,965,55,0
2025-10-22,Thirumangalam,133,1003,68,0
2025-10-25,Thirumangalam,76,963,95,0
2025-10-28,Thirumangalam,143,999,55,0
2025-10-31,Thirumangalam,115,970,84,0
2025-11-03,Thirumangalam,150,1008,100,0
2025-11-06,Thirumangalam,103,979,75,0
2025-11-09,Thirumangalam,81,982,70,0
2025-11-12,Thirumangalam,31,1015,80,0
2025-11-15,Thirumangalam,91,955,100,0
2025-11-18,Thirumangalam,136,982,91,0
2025-11-21,Thirumangalam,140,974,59,0
2025-11-24,Thirumangalam,77,993,78,0
2025-11-27,Thirumangalam,112,962,98,1
2025-11-30,Thirumangalam,103,990,89,0
2025-12-03,Thirumangalam,58,984,63,0
2025-12-06,Thirumangalam,144,959,93,1
2025-12-09,Thirumangalam,92,950,77,0
2025-12-12,Thirumangalam,140,974,86,1
2025-12-15,Thirumangalam,104,994,73,0
2025-12-18,Thirumangalam,34,993,70,0
2025-12-21,Thirumangalam,103,1006,89,0
2025-12-24,Thirumangalam,98,1001,77,0
2025-12-27,Thirumangalam,77,1018,65,0
2025-12-30,Thirumangalam,84,981,99,0
